"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"NELLORE","VAKADU",20.4929265975952,21.9098505020142,25.0253997802734,21.943890953064,24.0509313583374,21.2705526351929,25.7996320724487,26.4906343460083,25.9331932067871,19.1276161193848
"NELLORE","VARIKUNTAPADU",31.4670478820801,29.2241580963135,31.4879459381104,23.7085870742798,26.8585819244385,25.68570728302,21.9737754821777,20.1721361160278,19.5555610656738,21.3181938171387
"NELLORE","VENKATACHALAM",29.2096286773682,25.5519109725952,25.430012512207,20.979759979248,26.3135982513428,22.1447450637817,20.3395248413086,17.9449190139771,19.5777379989624,20.3034690856934
"NELLORE","VENKATAGIRI",26.0710613250732,24.8398235321045,20.7166837692261,18.4791000366211,22.1601808547974,21.570050239563,18.6784864425659,16.7951156616211,17.1373844146729,18.9370376586914
"NELLORE","VIDAVALUR",28.0335353851318,26.4922187805176,24.8919244766235,21.0293306350708,25.6031398773193,24.0049175262451,18.983339881897,18.6750549316406,17.4375051498413,19.5355007171631
"NELLORE","VINJAMUR",31.4670478820801,29.8888206481934,32.5467121124268,23.7113628387451,28.7266147613525,24.4837257385254,22.9859338760376,20.3313743591309,20.8200462341309,21.1274866104126
"PRAKASAM","ADDANKI",25.4867225646973,30.5233840942383,26.742130279541,25.589616394043,23.2434293746948,19.7392421722412,19.0962484359741,16.7677150726318,15.0512386322021,16.1916452407837
"PRAKASAM","ARDHAVEEDU",29.0418193817139,30.8674415588379,31.5081230163574,25.3758001327515,28.336421585083,27.6563404083252,22.4288034439087,21.5244535446167,20.0814868927002,22.8298421859741
"PRAKASAM","BALLIKURUVA",24.5382144927979,31.4341678619385,24.399845123291,24.4622337341309,21.7187828063965,20.7867525100708,19.0962484359741,16.71471118927,14.2925391197205,17.0227403640747
"PRAKASAM","BESTAVARIPETA",29.6618156433105,25.5229001998901,31.8994285583496,25.0945569992065,28.0657081604004,25.7420551300049,23.0212892532349,21.6155611038208,20.3734674453735,22.2028833389282
"PRAKASAM","CHADRASEKARAPURAM",28.7254474639893,28.9656188964844,33.7039054870605,24.1799468994141,27.9265148162842,25.7420551300049,23.8630187988281,21.9863943099976,21.5091241836548,22.6637855529785
"PRAKASAM","CHIMAKURTHI",25.4867225646973,25.0398485183716,28.2883684158325,25.589616394043,23.3612354278564,22.856619644165,19.1450946807861,17.3509757995605,15.635235786438,16.949095916748
"PRAKASAM","CHINAGANJAM",26.9804014205933,27.1601463317871,28.9275444030762,24.7393604278564,23.1989072799683,20.0031097412109,19.3726215362549,22.9234113693237,20.8749057769775,16.4923839569092
"PRAKASAM","CHIRALA",23.9211708068848,26.9120389938354,28.1050701141357,21.9081579208374,21.3507253646851,18.4156385421753,18.1563886642456,24.0531578063965,19.9629615783691,15.6593524932861
"PRAKASAM","CUMBUM",29.6618156433105,24.1706874847412,27.6670829772949,23.8642135620117,23.8567325592041,24.4695774078369,21.0616630554199,18.7115123748779,19.0289176940918,19.8699417114258
"PRAKASAM","DARSI",27.7750511169434,29.8512714385986,25.8624223709106,25.440119934082,23.4802345275879,21.7602561950684,19.1652786254883,17.5700860977173,16.4413524627686,17.0452297210693
"PRAKASAM","DONAKONDA",26.6426387786865,26.5259313583374,26.1004703521729,23.2949586868286,25.3148328781128,22.3131483078003,20.0935272216797,18.7053085327148,18.1391847610474,17.9003917694092
"PRAKASAM","DORNALA",31.056547164917,31.2294033050537,31.7115280151367,25.8260782241821,29.8715618133545,29.9045928955078,23.2866313934326,22.2855949401855,21.1398822784424,22.8298421859741
"PRAKASAM","GIDDALURU",28.5658813476563,29.4451549530029,34.2455211639404,26.9521768569946,28.8001819610596,26.8111553192139,21.4100257873535,20.8974981307983,19.6762149810791,21.7465679168701
"PRAKASAM","GUDLURU",28.3287775039673,28.1580104827881,29.5693519592285,22.9170101165771,25.6684055328369,21.6804817199707,20.1264656066895,18.3170207977295,17.043138885498,17.7890796661377
"PRAKASAM","HANUMANTHUNIPADU",28.235347366333,23.6663995742798,27.4474353790283,25.0945569992065,25.5619136810303,24.0559970855713,21.3759870529175,18.7265172958374,19.1733518600464,21.0955558776855
"PRAKASAM","INKOLLU",25.1506834030151,29.0792964935303,28.9275444030762,24.1802473068237,22.0494815826416,18.88626537323,18.9733131408691,16.6766658782959,15.3400777816772,16.399355506897
