"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"39",2019-12-20 23:30:00,23.221643447876,24.1,95.87,0,1013.8794,12.4645153999329,150.58
"40",2019-12-21 02:30:00,23.7038822174072,24.66,96.68,0,1012.4725,8.30394959449768,164.86
"41",2019-12-21 05:30:00,22.5079593658447,23.42,99.8,0,1012.7369,8.16430735588074,11.22
"42",2019-12-21 08:30:00,25.3677616119385,26.5,86.57,0.12,1015.1631,8.8869481086731,309.25
"43",2019-12-21 11:30:00,30.0677738189697,32.81,59.24,0.01,1014.02,9.12555141448975,95.03
"44",2019-12-21 14:30:00,31.915246963501,33.5,46.84,0,1010.1256,12.5199834823608,132.95
"45",2019-12-21 17:30:00,29.9229984283447,31.71,54.71,0,1010.5281,15.1168776512146,178.75
"46",2019-12-21 20:30:00,26.0290775299072,27.76,81.12,0,1013.7375,14.1409423828125,155.33
"47",2019-12-21 23:30:00,24.012903213501,24.91,93.46,0,1013.5281,10.7798147678375,140.77
"48",2019-12-22 02:30:00,23.0407657623291,23.96,98.09,0,1012.3269,9.31191086769104,99.22
"49",2019-12-22 05:30:00,23.0696659088135,23.99,98.04,0,1012.9488,8.72587888240814,53.46
"50",2019-12-22 11:30:00,29.8621158599854,32.06,57.28,0.13,1014.8412,12.5842170238495,118.76
"51",2019-12-22 17:30:00,29.2398929595947,30.22,51.86,0,1011.6131,14.4866821289063,154.45
"52",2019-12-22 23:30:00,22.558069229126,23.2,89.51,0,1014.5244,11.8266637802124,126.06
"53",2019-12-23 05:30:00,20.6463871002197,21.28,96.48,0,1013.0869,11.8602759361267,52.22
"54",2019-12-23 11:30:00,29.5875492095947,30.67,51.47,0,1014.6856,12.6694679260254,124.89
"55",2019-12-23 17:30:00,28.5479373931885,29.05,49.6,0,1011.3119,16.0048562049866,143.93
"56",2019-12-23 23:30:00,22.652795791626,23.21,85.36,0,1013.9138,11.3692746162415,156.17
"57",2019-12-24 05:30:00,19.992883682251,20.58,97.06,0,1013.3856,11.1850326061249,65.08
"58",2019-12-24 11:30:00,29.6612796783447,30.51,49.66,0,1013.9081,13.6191166877747,121.14
"59",2019-12-24 17:30:00,28.814905166626,29.61,51.58,0,1010.5469,15.873397064209,133.48
"60",2019-12-24 23:30:00,21.7786808013916,22.36,89.91,0,1013.1125,12.2679459571838,120.35
"61",2019-12-25 05:30:00,20.2166996002197,20.83,96.95,0,1011.9581,10.8420639038086,55.38
"62",2019-12-25 11:30:00,31.0639896392822,33.11,51.87,0,1012.7238,12.1366928100586,164.7
"63",2019-12-25 17:30:00,29.9229984283447,31.81,55.29,0,1009.2669,18.645959186554,178.99
"64",2019-12-25 23:30:00,23.4923648834229,24.39,95.27,0,1011.7794,10.7740340709686,163.09
"65",2019-12-26 05:30:00,22.313440322876,23.2,99.48,0,1011.0794,9.9892454624176,95.21
