"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
10922,638017,"KRISHNA","GUDURKRISHNA","Tarakaturu1",81.04221,16.230271,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10923,637005,"KRISHNA","MACHILIPATNAM","Manginapudi2",81.21471,16.231342,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10924,637006,"KRISHNA","MACHILIPATNAM","Kothapudi",81.18904,16.239472,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10925,637009,"KRISHNA","MACHILIPATNAM","Hussainpalem",81.141612,16.238712,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10926,630008,"KRISHNA","MOVVA","Pedamuttevi",80.960766,16.232803,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10927,629025,"KRISHNA","PAMIDIMUKKALA","Lankapalle",80.843958,16.23209,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10928,730002,"GUNTUR","KOLLUR","Chilumuru",80.789968,16.234169,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10929,638013,"KRISHNA","GUDURKRISHNA","Narikedalapalem",81.0935,16.233386,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10930,637012,"KRISHNA","MACHILIPATNAM","Potlapalem",81.174616,16.234682,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10931,730004,"GUNTUR","KOLLUR","Gajullanka",80.824333,16.205399,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10932,629026,"KRISHNA","PAMIDIMUKKALA","Sreerangapuram3",80.860038,16.228847,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10933,630016,"KRISHNA","MOVVA","Kosuru",80.974708,16.21322,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10934,637010,"KRISHNA","MACHILIPATNAM","Arisepalle",81.130755,16.220956,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10935,637014,"KRISHNA","MACHILIPATNAM","Tavisipudi",81.196888,16.222276,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10936,637013,"KRISHNA","MACHILIPATNAM","Pothepalle",81.163793,16.217897,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10937,630013,"KRISHNA","MOVVA","Gudapadu",80.897783,16.220393,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10938,741005,"GUNTUR","KOLLUR","Ipur1",80.7928,16.218046,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10939,638014,"KRISHNA","GUDURKRISHNA","Kokanarayanapalem",81.099471,16.217641,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10940,731004,"GUNTUR","VEMURU","Kuchallapadu",80.751166,16.213306,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10941,638016,"KRISHNA","GUDURKRISHNA","Chittiguduru",81.061909,16.218113,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10942,630017,"KRISHNA","MOVVA","Kaza3",81.007447,16.19695,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10943,637015,"KRISHNA","MACHILIPATNAM","Gopuvanipalem1",81.19819,16.208634,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10944,638018,"KRISHNA","GUDURKRISHNA","Maddipatla",81.028527,16.215283,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10945,630015,"KRISHNA","MOVVA","Vemulamada",80.940914,16.210895,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10946,631001,"KRISHNA","GHANTASALA","Srikakulam1",80.859549,16.191619,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10947,637018,"KRISHNA","MACHILIPATNAM","MachilipatnamRural",81.133724,16.160844,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10948,638019,"KRISHNA","GUDURKRISHNA","Kanchakodur",81.041922,16.209065,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
