"DISTRICT","MANDAL","2019-07-25 17:30:00","2019-07-25 20:30:00","2019-07-25 23:30:00","2019-07-26 02:30:00","2019-07-26 05:30:00","2019-07-26 08:30:00","2019-07-26 11:30:00","2019-07-26 14:30:00","2019-07-26 17:30:00","2019-07-26 20:30:00","2019-07-26 23:30:00","2019-07-27 02:30:00","2019-07-27 05:30:00","2019-07-27 08:30:00","2019-07-27 11:30:00","2019-07-27 14:30:00","2019-07-27 17:30:00","2019-07-27 20:30:00","2019-07-27 23:30:00","2019-07-28 02:30:00","2019-07-28 05:30:00","2019-07-28 08:30:00","2019-07-28 11:30:00","2019-07-28 14:30:00","2019-07-28 17:30:00","2019-07-28 20:30:00","2019-07-28 23:30:00","2019-07-29 02:30:00","2019-07-29 05:30:00","2019-07-29 08:30:00","2019-07-29 11:30:00","2019-07-29 14:30:00","2019-07-29 17:30:00","2019-07-29 20:30:00","2019-07-29 23:30:00","2019-07-30 02:30:00","2019-07-30 05:30:00","2019-07-30 08:30:00","2019-07-30 11:30:00","2019-07-30 14:30:00","2019-07-30 17:30:00","2019-07-30 20:30:00","2019-07-30 23:30:00","2019-07-31 02:30:00","2019-07-31 05:30:00","2019-07-31 08:30:00","2019-07-31 11:30:00","2019-07-31 14:30:00","2019-07-31 17:30:00","2019-07-31 23:30:00","2019-08-01 05:30:00","2019-08-01 11:30:00","2019-08-01 17:30:00","2019-08-01 23:30:00","2019-08-02 05:30:00","2019-08-02 11:30:00","2019-08-02 17:30:00","2019-08-02 23:30:00","2019-08-03 05:30:00","2019-08-03 11:30:00","2019-08-03 17:30:00","2019-08-03 23:30:00","2019-08-04 05:30:00","2019-08-04 11:30:00","2019-08-04 17:30:00"
"ANANTAPUR","BUKKARAYASAMUDRAM",21.456,17.964,19.98,19.908,16.884,23.652,26.604,23.112,19.08,17.928,19.98,21.852,20.664,21.924,31.284,27.144,22.68,22.896,21.996,22.5,19.656,27.072,29.736,30.708,27.576,21.78,20.664,18.036,15.696,26.748,25.956,24.876,20.808,15.768,19.224,18.756,14.976,20.664,21.6,23.724,22.788,18.792,21.204,19.08,17.748,21.06,26.532,25.956,27.684,22.968,17.964,32.868,30.384,21.42,18.972,38.772,30.6,24.408,25.452,40.32,28.764,29.016,24.444,39.888,33.948
"ANANTAPUR","CHENNEKOTHAPALLE",18.36,17.964,16.776,17.136,15.048,21.852,22.968,20.844,15.156,16.956,17.964,18.612,19.872,20.268,26.784,24.84,19.8,20.16,20.34,21.384,18.792,26.964,28.512,28.116,23.76,17.712,17.424,18.396,16.056,25.596,23.292,19.512,17.136,16.776,16.668,15.624,13.14,20.016,21.096,21.24,18.036,15.516,17.604,15.048,14.724,18.288,23.58,23.688,23.112,18.54,15.876,28.296,24.624,18.504,19.08,32.58,24.768,23.796,21.312,32.76,25.56,26.928,25.776,35.352,27.612
"ANANTAPUR","CHILAMATHUR",15.336,14.652,17.064,16.38,14.436,21.492,22.32,20.484,13.032,16.884,17.568,19.08,20.196,24.336,24.912,25.524,19.548,20.124,20.736,21.924,22.248,25.488,33.66,28.836,23.292,16.344,20.088,17.244,17.244,21.924,25.272,20.844,16.452,15.876,16.668,16.92,15.3,18.936,22.608,21.996,15.804,15.156,18.54,16.848,16.344,22.572,25.344,23.112,20.088,19.44,18.108,29.808,24.768,20.484,18.504,32.256,25.452,22.392,24.048,30.924,27.972,23.328,22.788,31.572,27
"ANANTAPUR","DHARMAVARAM",19.368,18.432,18.324,17.856,15.984,21.78,23.4,21.348,16.488,18.144,17.82,18.324,17.352,18.36,26.028,24.48,20.34,19.872,21.168,20.772,19.116,25.596,30.42,27.72,25.704,19.008,18.252,20.232,16.956,25.452,25.812,22.68,16.668,15.012,17.172,16.056,14.796,18.54,21.888,23.508,17.928,15.516,18.144,16.812,16.992,20.34,25.128,25.704,21.672,19.656,18.288,29.088,25.848,20.232,21.528,34.632,26.136,22.392,22.32,33.912,24.876,25.884,21.996,32.796,29.556
"ANANTAPUR","DHIRCHAL",22.536,17.136,18.144,18.648,18.216,26.136,24.48,22.284,16.74,19.8,24.696,25.956,25.236,28.224,27.036,23.436,21.528,21.852,21.564,22.968,19.98,25.776,30.564,30.42,24.732,19.332,19.404,19.476,12.78,24.912,26.424,24.624,20.52,16.596,17.496,15.912,13.932,21.564,24.156,22.788,22.608,17.1,17.496,15.516,17.028,22.752,28.944,24.084,23.58,20.628,17.532,30.312,26.712,19.044,17.208,33.012,28.224,30.312,25.308,30.42,27.54,29.304,29.376,35.712,28.908
"ANANTAPUR","GANDLAPENTA",16.812,15.372,19.836,22.644,18.648,19.548,25.02,21.312,16.812,18.396,23.364,24.084,24.624,23.292,25.92,26.892,21.636,20.628,22.248,23.652,20.844,25.704,32.328,27,23.724,18.864,18.612,20.196,16.38,21.276,24.552,21.492,16.74,11.844,17.784,17.496,16.596,19.98,20.412,23.292,18.9,16.776,18.396,17.352,20.052,22.464,23.508,24.516,21.132,20.772,20.052,30.42,24.48,21.492,22.788,32.58,28.908,20.808,23.832,33.624,27.324,25.704,22.572,32.328,30.708
"ANANTAPUR","GARLADINNE",21.672,19.224,18.972,18.72,16.488,21.96,24.264,21.24,18.252,17.712,19.116,20.88,20.268,21.096,29.34,24.984,18.9,21.888,21.06,21.276,18.36,25.344,27.144,30.096,25.596,20.772,19.98,15.876,14.544,25.128,23.976,23.616,20.16,15.048,17.46,17.856,14.112,18.54,19.62,20.772,22.032,17.748,18.648,18.396,17.64,19.692,23.796,23.112,24.984,21.06,17.64,30.096,27.936,20.376,18.108,35.028,27.612,22.86,24.624,37.152,24.588,25.848,21.24,36.468,26.208
"ANANTAPUR","GOOTY",19.836,19.08,18.9,18.468,16.524,21.78,25.2,21.996,19.044,18.252,18.54,19.44,19.836,19.404,27.072,23.724,20.988,21.42,19.512,20.556,20.916,25.956,32.544,27.432,21.24,20.232,19.008,15.732,14.58,24.66,24.696,23.004,17.784,12.312,16.452,17.568,13.5,21.852,23.868,25.992,22.032,14.688,18.576,17.028,17.208,25.2,27.684,24.624,26.244,22.212,17.928,31.032,28.548,20.772,18.864,35.1,27.504,21.312,23.436,36.216,25.668,23.112,18.36,34.812,23.904
"ANANTAPUR","GORANTLA",16.884,15.12,18.864,17.604,16.524,23.76,24.228,19.476,15.12,18.648,19.332,20.232,20.664,21.024,26.82,24.732,21.204,22.5,22.212,22.104,21.78,24.66,34.344,28.836,24.156,18.864,20.7,21.564,20.628,24.768,24.516,19.872,16.56,15.876,17.532,17.604,16.776,19.692,23.508,22.968,17.352,15.372,18.504,18.18,18.612,22.464,24.84,23.976,19.908,21.024,20.88,30.852,25.272,22.212,21.672,34.056,27.468,23.4,24.012,33.3,27.864,25.416,24.624,32.076,28.44
"ANANTAPUR","GUDIBANDA",19.368,15.3,16.848,18.288,18.864,23.616,24.732,21.636,20.844,20.016,20.7,21.816,22.248,25.704,30.636,28.188,21.78,22.104,20.592,24.804,26.172,32.616,31.572,27.576,26.928,17.784,19.296,19.98,20.412,27.288,25.704,22.572,18,17.82,15.768,16.272,14.184,20.7,20.664,18.864,18.504,16.416,17.388,16.128,16.812,24.768,25.848,23.184,23.256,19.512,19.548,29.16,25.416,20.376,19.872,32.508,27.684,25.272,22.248,35.172,26.352,24.444,23.544,32.184,28.08
"ANANTAPUR","GUMMAGATTA",21.096,19.116,18,18.54,16.056,23.724,24.084,22.536,19.296,21.312,22.608,22.788,23.904,29.736,27.792,21.924,22.572,20.988,20.844,24.3,23.616,27.36,30.816,27.756,24.876,18.144,19.224,20.808,19.296,25.092,25.056,23.112,19.98,15.408,16.884,14.868,13.608,21.744,22.392,20.34,18.504,16.416,16.524,14.724,16.164,23.076,27.252,22.752,22.68,18.612,16.92,28.836,26.784,18.468,19.692,33.912,27.54,25.704,25.56,33.192,25.524,27.216,25.488,34.848,30.96
"ANANTAPUR","GUNTAKAL",22.608,21.348,18.9,18.468,16.524,21.996,24.768,23.868,19.044,18.648,18.54,19.44,19.836,19.404,29.088,26.28,22.32,22.86,20.088,21.816,23.472,24.984,33.3,28.944,20.556,20.736,19.728,16.38,14.652,25.632,27.684,24.408,19.476,12.312,17.28,17.856,15.84,22.392,25.272,25.524,23.94,16.272,20.088,19.188,19.62,24.876,29.592,26.064,26.676,23.112,19.656,32.256,28.008,21.996,20.628,35.316,27.612,21.852,25.2,34.632,25.596,23.112,20.592,34.812,24.912
"ANANTAPUR","HINDUPUR",15.876,12.6,14.004,14.112,12.636,22.5,21.528,19.044,11.664,14.22,14.22,15.732,15.804,17.568,24.876,25.164,17.604,17.892,18.756,20.592,20.196,21.708,26.568,27.504,21.6,15.192,18.18,16.02,16.488,22.212,22.104,19.548,14.508,15.3,14.472,14.112,11.628,19.224,20.268,20.664,14.652,12.852,15.264,13.284,12.42,20.34,23.616,22.032,18.972,15.66,14.256,26.496,23.616,18.072,15.948,30.06,24.696,19.476,18.576,28.296,25.92,21.276,20.232,32.724,25.488
"ANANTAPUR","KADIRI",16.812,17.316,19.332,20.016,17.424,19.548,25.02,22.248,15.408,18,20.448,21.276,21.204,22.464,25.884,25.488,20.916,20.628,21.744,22.464,20.7,25.416,32.328,29.196,23.724,18.108,18.612,19.764,16.38,20.7,24.552,21.564,16.812,13.464,17.568,16.704,15.552,19.512,21.996,23.292,18.252,15.732,18.252,16.632,19.116,21.996,24.12,25.452,20.808,20.988,19.764,30.42,25.848,21.492,22.644,32.58,29.304,20.88,22.392,33.228,26.424,25.56,22.572,31.608,30.708
"ANANTAPUR","KALYANDURG",26.352,23.76,22.104,21.78,21.744,32.292,31.356,28.656,24.156,23.292,26.064,27.684,26.1,35.208,34.632,30.636,26.892,27.324,28.368,29.304,28.656,33.588,37.584,35.892,31.356,23.796,25.272,22.932,22.644,33.66,29.376,28.872,23.832,20.7,22.896,21.996,18.252,28.404,28.584,27.684,25.272,22.68,24.408,21.924,24.48,31.284,33.3,31.968,31.284,26.856,25.704,39.132,35.46,27.036,24.372,43.884,35.028,31.608,29.268,46.368,34.92,34.236,32.004,43.92,38.772
"ANANTAPUR","KAMBADUR",25.992,21.528,19.44,18.864,19.296,27.936,28.692,25.956,21.276,21.24,23.616,24.3,24.948,33.084,32.616,27.936,24.264,25.164,25.812,26.388,25.812,31.68,34.668,33.012,28.08,22.788,22.932,20.844,20.304,30.6,27.648,25.38,21.456,20.7,20.448,19.8,16.272,26.316,25.596,24.984,21.708,21.204,21.456,19.476,21.564,27.504,30.672,29.736,27.432,23.616,23.364,35.316,31.536,23.724,21.204,40.104,30.96,28.692,27.072,41.076,30.528,31.428,29.34,40.428,32.508
"ANANTAPUR","KANAGANAPALLE",25.776,22.068,19.512,20.34,19.224,29.016,28.584,26.244,21.564,21.744,24.264,24.732,24.516,32.22,33.3,28.044,25.02,25.056,26.532,26.892,24.732,30.204,34.776,33.732,28.656,23.4,22.68,19.764,19.26,30.42,28.296,25.56,21.492,20.628,20.592,19.98,16.38,24.444,25.56,25.092,23.292,21.168,21.96,19.728,21.312,25.452,29.52,30.24,27.324,24.084,22.428,35.82,32.076,24.516,21.528,39.852,31.752,28.98,25.884,42.048,30.528,32.796,29.088,41.076,34.596
"ANANTAPUR","KANEKAL",24.984,18.864,18.504,17.64,17.46,26.496,26.676,24.984,22.32,19.296,19.692,21.672,20.232,28.692,29.556,27.72,23.328,23.004,21.78,22.752,23.148,28.476,31.716,30.996,29.376,23.004,21.384,18.9,16.596,24.408,27,24.552,20.664,17.784,19.332,18.54,16.74,24.66,24.84,23.544,22.464,19.044,20.412,18.288,20.016,25.38,27.468,25.056,26.46,21.492,19.44,33.948,29.736,21.384,20.808,35.82,28.152,24.876,22.14,35.676,26.244,28.224,27,35.352,27.864
"ANANTAPUR","KOTHACHERUVU",16.416,17.244,16.164,15.948,13.752,23.184,21.744,19.368,12.168,15.696,15.192,16.128,17.28,16.848,24.804,22.536,18.576,18.684,19.008,18.54,17.1,21.384,29.592,27.108,22.86,17.388,16.056,17.172,14.976,24.516,22.536,19.512,16.452,15.012,15.372,14.256,12.744,16.92,21.492,22.032,17.424,13.572,16.092,14.364,13.86,19.188,22.32,23.616,19.44,17.388,15.12,27.144,24.588,17.964,18.072,32.436,25.416,20.556,19.26,32.4,24.084,24.372,23.04,30.672,27.612
"ANANTAPUR","KUDAIR",25.236,21.096,21.636,22.428,21.204,30.636,30.096,26.748,24.444,22.068,25.2,27.252,24.732,31.356,34.596,28.692,24.48,26.712,27.144,28.188,26.64,31.284,36.036,33.588,30.852,24.696,24.012,21.636,20.628,29.088,28.944,27.396,23.868,18.144,21.924,21.924,17.712,25.884,27.036,26.208,26.748,22.644,23.94,21.744,23.256,29.196,31.212,28.98,30.06,26.208,23.436,37.656,34.164,25.272,23.58,41.94,34.452,30.024,29.772,45.324,32.868,33.336,29.016,43.164,41.256
"ANANTAPUR","KUNDURPI",22.068,17.172,17.424,16.632,17.46,23.292,25.308,21.744,22.248,18.576,20.736,21.528,21.888,30.204,29.88,27.576,25.2,22.464,21.456,22.86,24.372,30.636,32.364,27.972,26.64,19.8,19.836,19.836,19.584,27.18,25.956,23.364,21.96,17.748,17.568,17.46,15.084,24.12,22.068,20.628,19.368,17.856,18.936,17.1,18.756,25.056,27.468,24.336,22.32,19.98,19.98,29.088,27.18,19.8,20.7,35.28,24.3,24.3,26.136,34.344,26.964,25.848,24.876,30.888,26.388
"ANANTAPUR","LEPAKSHI",15.876,12.6,14.076,14.112,12.636,22.5,22.032,19.044,11.664,14.22,14.22,15.732,15.804,18.036,24.876,24.228,19.728,17.892,18.756,20.592,20.196,21.708,26.568,27.504,21.6,15.192,18.18,16.02,16.488,22.212,22.428,19.008,15.048,15.3,14.472,14.112,11.628,19.224,20.268,20.664,15.444,12.852,15.48,13.284,12.42,20.34,23.616,21.708,18.972,15.66,14.256,27.684,23.616,18.072,15.948,30.06,24.696,19.476,19.368,30.06,25.92,21.276,20.232,32.04,25.812
"ANANTAPUR","MADAKASIRA",19.764,15.264,16.74,18.36,17.676,24.444,24.876,21.744,19.728,19.944,20.808,22.824,23.868,25.74,30.492,27.864,21.348,21.744,20.088,24.12,25.812,33.372,31.14,26.676,25.704,18,19.692,18.108,19.548,25.668,25.488,21.672,16.344,18.288,15.588,15.804,13.392,19.476,20.952,19.26,17.208,15.552,16.956,15.264,16.344,23.688,25.38,23.508,22.248,18.576,18.648,29.16,26.46,20.34,17.964,32.328,27.18,23.724,21.708,34.272,25.812,24.804,23.904,33.552,27.684
"ANANTAPUR","MUDIGUBBA",18.108,19.764,19.584,18,16.38,21.384,24.264,23.544,16.812,18.504,19.26,20.556,20.052,20.664,26.496,27.072,21.564,19.98,20.988,21.348,18.72,25.596,33.048,30.528,25.164,19.476,18.396,19.836,16.272,26.964,27.216,21.78,17.82,15.876,17.532,16.92,15.228,19.728,22.896,23.94,18.72,14.724,18.576,17.496,18.576,21.924,25.02,26.28,21.456,21.42,18.972,30.312,27.972,20.916,22.248,34.452,30.312,22.788,23.976,34.596,26.424,25.02,21.168,32.724,31.176
"ANANTAPUR","NALLACHERUVU",16.812,14.688,19.332,20.016,16.92,19.152,25.02,19.872,16.812,18.144,20.772,22.068,21.78,22.464,26.532,27.36,21.636,20.124,21.744,22.464,20.7,24.768,32.328,26.532,23.724,18.864,17.604,19.548,15.624,20.16,24.228,21.492,15.84,13.284,17.028,16.596,15.084,19.332,19.728,23.292,18.684,15.984,17.964,16.632,18.828,21.924,23.436,24.624,20.088,20.736,19.872,29.34,24.48,21.42,22.248,32.112,27.864,20.7,21.924,32.904,25.668,25.2,22.212,31.68,30.708
"ANANTAPUR","NALLAMADA",16.992,16.992,19.116,17.604,16.308,21.312,24.048,20.664,14.724,18.54,20.232,21.276,21.744,20.628,27,23.832,20.736,20.772,21.456,22.284,20.16,23.652,32.328,27.9,24.084,18.108,18.108,21.312,17.604,22.176,23.688,21.564,15.66,12.888,16.416,16.92,15.444,19.008,21.816,22.824,15.768,14.328,18.288,16.812,18.648,21.852,23.868,25.02,20.34,21.096,20.52,30.096,25.308,21.636,22.788,33.48,28.08,22.716,23.436,32.58,25.884,24.516,22.716,30.78,30.312
"ANANTAPUR","NAMBULIPULIKUNTA",15.48,13.752,19.836,22.644,18.648,18.648,23.832,20.556,16.812,18.396,23.364,24.084,24.624,23.292,25.812,26.892,21.096,19.008,22.248,23.652,20.844,25.704,32.112,27.288,22.968,17.532,17.064,20.196,16.344,21.276,23.832,20.412,16.74,9.684,17.784,17.496,16.596,19.98,20.196,22.428,18.9,16.776,18.396,17.352,20.052,22.464,22.752,23.04,21.132,20.772,20.052,28.476,23.796,21.384,22.788,31.284,25.956,20.808,23.832,33.624,28.584,25.704,22.392,32.328,28.512
"ANANTAPUR","NARPALA",20.7,18.9,20.628,19.512,16.452,21.096,26.568,22.356,18.936,18.432,19.332,20.88,20.772,21.96,30.528,24.732,24.264,23.148,22.284,23.04,20.088,26.136,30.744,29.34,28.008,20.016,20.664,19.116,16.092,28.404,26.712,23.436,19.116,15.264,18.576,18.18,15.948,20.088,22.14,24.516,20.232,17.1,19.692,18.108,18,20.988,26.172,26.352,23.22,21.204,18.756,30.24,26.928,22.284,20.304,36.612,28.44,23.436,23.976,37.764,29.016,27.036,23.04,36.18,33.372
"ANANTAPUR","OBULADEVARACHERUVU",17.568,15.948,19.152,17.604,18.396,23.76,24.804,19.368,15.624,19.872,21.636,23.04,23.544,24.804,28.368,26.82,21.888,22.5,23.184,23.76,21.924,25.056,35.244,29.808,24.444,19.152,21.528,21.636,20.628,24.948,26.208,22.284,17.28,15.732,18.324,17.604,16.776,19.8,23.904,23.076,17.928,15.372,18.684,18.288,20.088,23.58,25.416,24.768,20.268,21.816,23.004,31.5,26.028,23.652,23.292,34.488,27.468,24.12,25.56,33.3,27.936,25.416,24.624,32.076,29.556
"ANANTAPUR","PAMIDI",21.744,19.332,19.404,18.612,17.28,21.204,23.652,21.852,19.584,18.576,19.152,20.376,20.916,23.076,29.88,23.832,20.988,22.536,21.564,22.752,21.6,25.92,28.656,28.08,23.328,20.592,19.836,15.984,15.948,25.74,24.012,22.428,20.376,14.796,17.604,18.288,15.372,18.72,21.672,24.012,22.572,17.028,19.044,18.108,18.18,20.556,26.316,24.66,26.244,20.52,18.936,30.276,28.224,21.816,19.044,35.172,28.044,21.672,23.436,35.496,25.128,24.3,19.404,36.072,22.248
"ANANTAPUR","PARIGI",15.804,13.428,15.624,15.156,12.24,21.924,22.14,18.612,10.836,15.732,16.632,18.288,19.44,21.132,27.432,26.244,17.64,17.64,17.532,20.304,20.952,22.752,27.504,26.46,21.276,13.86,16.056,15.552,15.012,24.192,21.996,20.628,14.472,15.624,13.86,13.608,10.764,19.08,19.872,20.232,16.344,12.744,14.976,12.78,11.88,18.432,23.976,23.472,18.576,15.12,13.176,25.956,23.184,15.768,14.868,28.872,23.22,18.972,17.748,30.276,25.596,23.076,22.356,33.336,25.2
"ANANTAPUR","PEDDAPAPPUR",20.196,20.268,19.476,19.332,16.128,18.036,24.264,20.916,16.704,17.676,18.576,19.296,19.332,20.196,27.576,26.028,22.716,22.356,21.024,21.78,18.36,24.048,31.248,28.8,23.436,19.08,19.836,18.864,15.66,26.028,26.064,22.608,17.46,11.232,17.064,17.172,15.084,18.72,20.232,23.4,20.34,17.136,18.576,17.388,17.028,20.16,26.244,22.896,21.06,20.412,18.288,28.584,23.688,22.032,20.844,33.552,27.072,22.644,24.012,36.432,28.08,24.264,22.284,31.968,29.88
"ANANTAPUR","PEDDAVADUGUR",18.9,20.268,19.404,18.504,15.912,20.304,24.768,21.168,18.072,17.064,16.884,17.352,18.288,18.9,25.884,25.056,22.428,21.024,20.232,20.52,18.432,25.056,32.436,28.8,24.264,19.764,18.432,17.172,14.364,23.544,24.3,23.004,18.18,10.872,16.92,17.172,14.544,18.828,23.868,25.992,23.004,17.136,18.252,16.884,15.732,24.876,27.324,25.92,25.524,21.312,17.244,31.032,28.548,21.456,19.62,34.992,28.008,22.068,22.068,36.396,27.252,22.68,20.196,34.452,25.344
"ANANTAPUR","PENUKONDA",17.136,16.128,16.848,16.956,15.12,24.3,22.068,19.44,13.356,16.848,17.784,18.936,19.872,20.52,26.496,23.58,19.332,19.584,20.412,21.708,19.764,23.184,26.784,27,23.976,16.416,17.64,19.548,17.244,25.668,23.472,18.828,15.336,17.28,16.884,16.128,13.392,19.836,20.736,20.124,18.72,14.688,16.632,14.688,14.148,19.512,23.976,23.472,22.212,17.46,16.092,27.576,24.3,19.044,18.972,30.924,25.236,23.976,21.024,33.768,25.992,26.208,25.2,33.012,26.604
