"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"23",2019-12-13 11:30:00,29.8765201568604,31.4,53.35,0,1014.8675,18.4872719764709,123.18
"24",2019-12-13 14:30:00,31.1292972564697,32.33,47.43,0.02,1012.0544,16.0021636962891,130.39
"25",2019-12-13 17:30:00,27.470911026001,29.29,66.25,0.03,1013.475,18.6939222335815,122.14
"26",2019-12-13 20:30:00,25.8428592681885,27.23,75.15,0,1016.2275,14.6134875297546,125.84
"27",2019-12-13 23:30:00,23.9384708404541,24.57,83.62,0,1016.1325,11.9025063514709,107.92
"28",2019-12-14 02:30:00,22.6971683502197,23.32,88.27,0,1015.0125,11.170954656601,73.85
"29",2019-12-14 05:30:00,22.0276126861572,22.69,92.2,0,1015.4206,11.5755038738251,69.38
"30",2019-12-14 08:30:00,25.7511234283447,27.06,74.44,0,1017.3844,15.0414050102234,73.73
"31",2019-12-14 11:30:00,30.5664920806885,32.13,51.19,0,1016.2,15.7688896179199,98.64
"32",2019-12-14 14:30:00,32.0880069732666,32.81,42.16,0,1012.6175,15.4188780784607,105.96
"33",2019-12-14 17:30:00,28.9696292877197,30.47,56.51,0,1013.3944,19.5785834312439,129.8
"34",2019-12-14 20:30:00,25.5466861724854,26.75,75.34,0,1016.0112,15.2334649085999,125.59
"35",2019-12-14 23:30:00,22.908166885376,23.64,91.48,0,1015.7388,12.1557317733765,99.53
"36",2019-12-15 02:30:00,21.9998416900635,22.64,91.51,0,1013.8625,11.6325645446777,68.1
"37",2019-12-15 05:30:00,21.1385746002197,21.77,94.24,0,1014.3906,11.2672832965851,81.64
"38",2019-12-15 08:30:00,25.424036026001,26.03,77.01,0,1016.9675,12.707457447052,72.83
"39",2019-12-15 11:30:00,30.3149662017822,31.83,51.74,0.02,1015.7088,15.3219537734985,91.44
"40",2019-12-15 14:30:00,32.2781620025635,32.91,41.22,0,1011.8325,16.8357204437256,108.24
"41",2019-12-15 17:30:00,29.5753421783447,30.61,51.17,0,1012.1794,18.8711849212646,124.24
"42",2019-12-15 20:30:00,25.4895877838135,26.72,81.13,0,1014.6456,15.2507117271423,130.82
"43",2019-12-15 23:30:00,23.3231449127197,24.19,94.82,0,1015.0131,10.9231155395508,96.2
"44",2019-12-16 02:30:00,22.1979312896729,22.96,95.32,0,1013.9444,10.3549030780792,55.57
"45",2019-12-16 05:30:00,22.1587772369385,22.93,95.57,0,1014.3906,10.8847264766693,69.46
"46",2019-12-16 08:30:00,25.3019046783447,25.96,79.47,0,1016.1562,14.629870891571,79.8
"47",2019-12-16 11:30:00,30.5413455963135,32.3,52.33,0,1014.7225,13.7135252952576,94.54
"48",2019-12-16 14:30:00,32.2569522857666,32.88,41.2,0,1011.2344,13.7244094848633,106.19
"49",2019-12-16 17:30:00,29.6917057037354,30.31,47.89,0,1011.6844,14.5213302612305,151.76
"50",2019-12-16 23:30:00,23.2246952056885,24.03,92.96,0,1015.1294,11.4538873672485,105.66
"51",2019-12-17 05:30:00,21.5356693267822,22.27,96.87,0,1013.5188,10.9589017868042,41.93
"52",2019-12-17 11:30:00,29.7872867584229,31.3,53.55,0,1015.255,13.3897805213928,93.11
"53",2019-12-17 17:30:00,29.2984256744385,31.04,56.82,0,1012.36,18.1236631393433,132.59
"54",2019-12-17 23:30:00,22.9329471588135,23.61,89.25,0,1015.3662,10.689537191391,116.79
"55",2019-12-18 05:30:00,21.0264835357666,21.72,96.92,0,1014.535,11.8598472118378,18.72
"56",2019-12-18 11:30:00,30.047327041626,31.84,54.29,0,1015.6644,11.9008189201355,67.71
"57",2019-12-18 17:30:00,29.6779117584229,31.05,53.12,0,1011.6119,11.4810072898865,57.63
"58",2019-12-18 23:30:00,23.1228275299072,23.8,88.49,0,1014.5306,12.7354322433472,135.96
"59",2019-12-19 05:30:00,21.6242923736572,22.41,98.58,0,1013.3156,9.6497597694397,7.79
"60",2019-12-19 11:30:00,30.3502140045166,32.41,54.62,0.03,1013.8644,10.1206101894379,46.59
"61",2019-12-19 17:30:00,29.3021488189697,30.48,53.05,0,1010.5569,11.76072306633,149.48
"62",2019-12-19 23:30:00,23.9660892486572,24.83,92.2,0,1012.7181,10.9701147079468,207.5
"63",2019-12-20 05:30:00,22.5165042877197,23.38,98.07,0,1011.6775,6.52330055236816,84.9
"64",2019-12-20 11:30:00,30.6123294830322,32.85,54.51,0.00999999999999998,1013.7006,6.93142611980438,106.83
"65",2019-12-20 17:30:00,29.784143447876,30.91,51.14,0,1010.3056,11.3186988830566,131.74
