"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"54",2019-12-17 23:30:00,19.3704471588135,19.54,83.3,0,1016.0062,13.3481964111328,142.03
"55",2019-12-18 05:30:00,17.7764835357666,18.02,92.13,0,1015.895,10.4938917160034,97.13
"56",2019-12-18 11:30:00,28.109827041626,28.03,43.67,0,1016.7244,13.3972821235657,100.19
"57",2019-12-18 17:30:00,26.0529117584229,25.98,48.33,0,1013.1119,12.8466979980469,82.67
"58",2019-12-18 23:30:00,19.5290775299072,19.65,80.93,0,1015.4106,13.5269508361816,117.07
"59",2019-12-19 05:30:00,18.2180423736572,18.41,88.84,0,1014.3556,11.0055559158325,226.06
"60",2019-12-19 11:30:00,28.6314640045166,27.94,36.02,0,1015.0244,10.8388177871704,47.22
"61",2019-12-19 17:30:00,26.1458988189697,25.86,39.95,0,1011.5369,12.677135181427,83.08
"62",2019-12-19 23:30:00,19.3723392486572,19.34,75.7,0,1013.5781,15.5884666442871,113.37
"63",2019-12-20 05:30:00,17.3915042877197,17.53,89.89,0,1012.5975,12.9912360191345,220.76
"64",2019-12-20 11:30:00,28.8935794830322,28.05,34.16,0,1014.4806,10.823339509964,80.38
"65",2019-12-20 17:30:00,26.534143447876,26.57,40.74,0,1011.1656,13.528862285614,80.46
